yearmonth,grid_id,event_count,mag_mean,mag_max,mag_std,depth_mean,lat,lon,anomaly_if,anomaly_score_if,zscore_event_count,zscore_mag_max,zscore_max,anomaly_zscore,anomaly_combined
2011-03,-4.5_139.3,1,4.9,4.9,0.0,53.0,-4.54,139.27,0,-0.46979179052511566,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-4.6_113.0,1,4.2,4.2,0.0,685.0,-4.57,112.98,1,-0.6446012987040212,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,1
2011-03,-4.9_103.0,1,3.6,3.6,0.0,31.0,-4.94,102.95,0,-0.3841726048990012,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-4.9_129.0,1,3.5,3.5,0.0,14.0,-4.9,128.99,0,-0.3783075594750429,0.12859721118292894,0.1872711397229393,0.1872711397229393,0,0
2011-03,-5.0_128.9,1,4.0,4.0,0.0,65.0,-4.99,128.89,0,-0.407589428189401,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-5.0_133.6,1,4.9,4.9,0.0,19.0,-4.99,133.63,0,-0.4581763415513827,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-5.2_102.3,1,4.9,4.9,0.0,27.0,-5.2,102.32,0,-0.4666223602494028,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-5.2_103.1,1,4.9,4.9,0.0,67.0,-5.25,103.08,0,-0.4711372844590211,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-5.2_109.5,1,4.4,4.4,0.0,684.0,-5.24,109.47,1,-0.6381342514878989,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,1
2011-03,-5.2_130.1,1,4.9,4.9,0.0,185.0,-5.16,130.1,0,-0.5057511201812241,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-5.3_102.5,1,5.1,5.1,0.0,14.0,-5.28,102.46,0,-0.5131894772143085,0.12859721118292894,1.8215951963737322,1.8215951963737322,0,0
2011-03,-5.3_105.3,1,2.8,2.8,0.0,10.0,-5.31,105.28,0,-0.38991545832182684,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,-5.4_104.0,1,3.1,3.1,0.0,58.0,-5.36,104.04,0,-0.4090046943528016,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,-5.4_122.2,1,4.5,4.5,0.0,10.0,-5.38,122.15,0,-0.40404176394283936,0.12859721118292894,1.0682703203374806,1.0682703203374806,0,0
2011-03,-5.7_102.5,1,4.9,4.9,0.0,41.0,-5.74,102.54,0,-0.46998715487964626,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-5.9_101.6,1,4.8,4.8,0.0,10.0,-5.88,101.55,0,-0.4425819550039869,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,0
2011-03,-6.0_104.8,1,3.6,3.6,0.0,10.0,-6.02,104.82,0,-0.372407373036811,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-6.0_127.2,1,4.6,4.6,0.0,440.0,-5.99,127.25,1,-0.6018214807476633,0.12859721118292894,1.1938244663435222,1.1938244663435222,0,1
2011-03,-6.0_131.0,1,4.0,4.0,0.0,102.0,-5.99,131.05,0,-0.4165378062419103,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-6.2_103.9,1,4.0,4.0,0.0,10.0,-6.24,103.9,0,-0.38370087981260925,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-6.2_130.5,1,4.5,4.5,0.0,147.0,-6.24,130.51,0,-0.44177208713229116,0.12859721118292894,1.0682703203374806,1.0682703203374806,0,0
2011-03,-6.3_107.7,1,3.3,3.3,0.0,373.0,-6.32,107.68,1,-0.6058375075037752,0.12859721118292894,0.43837943173502353,0.43837943173502353,0,1
2011-03,-6.4_130.2,1,5.0,5.0,0.0,167.0,-6.39,130.2,0,-0.5230394017563933,0.12859721118292894,1.6960410503676906,1.6960410503676906,0,0
2011-03,-6.5_131.5,1,4.3,4.3,0.0,63.0,-6.49,131.5,0,-0.41404543205255956,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,-6.6_104.5,1,3.3,3.3,0.0,10.0,-6.55,104.46,0,-0.367715145268576,0.12859721118292894,0.43837943173502353,0.43837943173502353,0,0
2011-03,-6.6_105.6,1,3.7,3.7,0.0,61.0,-6.63,105.56,0,-0.40026508995812143,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,-6.6_130.5,1,4.3,4.3,0.0,150.0,-6.59,130.47,0,-0.4309698915293237,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,-6.7_127.4,1,4.8,4.8,0.0,418.0,-6.74,127.43,1,-0.6066445779761549,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,1
2011-03,-6.7_130.7,1,5.1,5.1,0.0,101.0,-6.74,130.67,0,-0.5252654580604853,0.12859721118292894,1.8215951963737322,1.8215951963737322,0,0
2011-03,-6.8_104.9,1,3.8,3.8,0.0,16.0,-6.77,104.92,0,-0.3778233310851489,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-7.0_116.8,1,6.2,6.2,0.0,519.0,-7.01,116.79,1,-0.7477444544473304,0.12859721118292894,3.2026908024401948,3.2026908024401948,1,1
2011-03,-7.0_127.4,1,5.0,5.0,0.0,10.0,-6.99,127.4,0,-0.4872807616722652,0.12859721118292894,1.6960410503676906,1.6960410503676906,0,0
2011-03,-7.1_130.2,1,4.4,4.4,0.0,140.0,-7.1,130.17,0,-0.4387488827786815,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-7.2_105.2,1,4.4,4.4,0.0,19.0,-7.17,105.23,0,-0.4083523887599259,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-7.2_105.3,1,3.4,3.4,0.0,10.0,-7.18,105.28,0,-0.36795039417743575,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-7.2_105.4,1,4.2,4.2,0.0,27.0,-7.16,105.42,0,-0.405076885990953,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,-7.2_105.5,1,3.4,3.4,0.0,15.0,-7.25,105.46,0,-0.37607869157360113,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-7.3_128.4,1,5.2,5.2,0.0,152.0,-7.32,128.45,0,-0.5618378865584724,0.12859721118292894,1.9471493423797748,1.9471493423797748,0,0
2011-03,-7.4_107.6,1,4.1,4.1,0.0,17.0,-7.35,107.57,0,-0.3983523954289284,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-7.4_107.7,1,3.1,3.1,0.0,16.0,-7.42,107.66,0,-0.3845442066847199,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,-7.4_109.0,1,2.6,2.6,0.0,18.0,-7.44,109.01,0,-0.4096790822274004,0.12859721118292894,1.317258453777317,1.317258453777317,0,0
2011-03,-7.4_120.2,1,4.7,4.7,0.0,570.0,-7.37,120.2,1,-0.6335342968231872,0.12859721118292894,1.3193786123495648,1.3193786123495648,0,1
2011-03,-7.4_129.2,2,5.1,5.1,0.0,123.5,-7.36,129.215,0,-0.5653494773471078,0.2785934713932322,1.8215951963737322,1.8215951963737322,0,0
2011-03,-7.5_106.0,1,4.1,4.1,0.0,18.0,-7.49,106.04,0,-0.39876274729310973,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-7.5_106.7,1,3.2,3.2,0.0,55.0,-7.53,106.68,0,-0.40462055661490093,0.12859721118292894,0.5639335777410651,0.5639335777410651,0,0
2011-03,-7.5_107.6,1,2.9,2.9,0.0,44.0,-7.5,107.64,0,-0.40945553635838833,0.12859721118292894,0.9405960157591914,0.9405960157591914,0,0
2011-03,-7.5_108.6,1,2.6,2.6,0.0,20.0,-7.5,108.56,0,-0.4096790822274004,0.12859721118292894,1.317258453777317,1.317258453777317,0,0
2011-03,-7.5_128.8,1,4.4,4.4,0.0,147.0,-7.48,128.85,0,-0.4394933789439819,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-7.7_107.4,1,2.8,2.8,0.0,39.0,-7.69,107.4,0,-0.41614924272253173,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,-7.7_114.0,1,2.5,2.5,0.0,10.0,-7.68,113.95,0,-0.4086554813896144,0.12859721118292894,1.4428125997833592,1.4428125997833592,0,0
2011-03,-7.7_127.6,1,4.7,4.7,0.0,154.0,-7.72,127.59,0,-0.4718033227169469,0.12859721118292894,1.3193786123495648,1.3193786123495648,0,0
2011-03,-7.8_106.0,2,4.05,4.6,0.7778174593052021,22.0,-7.845,105.985,0,-0.4754315887188463,0.2785934713932322,1.1938244663435222,1.1938244663435222,0,0
2011-03,-7.8_107.3,1,3.8,3.8,0.0,27.0,-7.8,107.31,0,-0.3757437353751162,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-7.8_108.6,1,2.7,2.7,0.0,71.0,-7.78,108.62,0,-0.4495178386635369,0.12859721118292894,1.191704307771275,1.191704307771275,0,0
2011-03,-7.8_128.1,1,4.8,4.8,0.0,131.0,-7.77,128.08,0,-0.4821813036441518,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,0
2011-03,-7.9_106.8,1,5.3,5.3,0.0,10.0,-7.88,106.8,0,-0.5495522436269822,0.12859721118292894,2.0727034883858164,2.0727034883858164,1,1
2011-03,-7.9_109.1,1,4.3,4.3,0.0,30.0,-7.94,109.07,0,-0.40271048862258835,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,-7.9_111.6,1,2.5,2.5,0.0,10.0,-7.91,111.64,0,-0.4086554813896144,0.12859721118292894,1.4428125997833592,1.4428125997833592,0,0
2011-03,-8.0_107.2,1,4.4,4.4,0.0,45.0,-8.05,107.22,0,-0.417523422684406,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-8.0_107.4,1,3.4,3.4,0.0,10.0,-7.96,107.45,0,-0.36795039417743575,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-8.0_110.5,1,3.8,3.8,0.0,10.0,-8.01,110.52,0,-0.37096909460865707,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-8.0_110.6,1,2.9,2.9,0.0,10.0,-8.02,110.56,0,-0.37830087630698034,0.12859721118292894,0.9405960157591914,0.9405960157591914,0,0
2011-03,-8.0_117.8,1,4.4,4.4,0.0,20.0,-8.04,117.82,0,-0.40773270274678386,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-8.0_118.4,1,4.4,4.4,0.0,50.0,-8.01,118.39,0,-0.42033957823838486,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-8.0_123.3,1,4.1,4.1,0.0,231.0,-8.05,123.26,0,-0.4917671388931184,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-8.0_130.2,1,5.0,5.0,0.0,51.0,-8.03,130.23,0,-0.4895861184608289,0.12859721118292894,1.6960410503676906,1.6960410503676906,0,0
2011-03,-8.1_106.6,1,4.5,4.5,0.0,10.0,-8.07,106.56,0,-0.40404176394283936,0.12859721118292894,1.0682703203374806,1.0682703203374806,0,0
2011-03,-8.1_107.3,1,4.4,4.4,0.0,21.0,-8.11,107.31,0,-0.40800866245842465,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,-8.1_111.9,1,2.8,2.8,0.0,111.0,-8.07,111.92,0,-0.4636896267572663,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,-8.2_107.2,1,4.0,4.0,0.0,18.0,-8.18,107.25,0,-0.3847623236976097,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-8.2_108.0,1,3.7,3.7,0.0,41.0,-8.18,108.03,0,-0.3981614577825262,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,-8.2_108.1,1,4.0,4.0,0.0,49.0,-8.19,108.09,0,-0.4038982562238054,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-8.2_108.2,1,3.1,3.1,0.0,28.0,-8.21,108.17,0,-0.38260716738255157,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,-8.2_110.4,1,3.1,3.1,0.0,10.0,-8.24,110.39,0,-0.3756736415803841,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,-8.3_106.8,1,3.4,3.4,0.0,32.0,-8.28,106.85,0,-0.3833526698960294,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-8.3_108.6,1,3.2,3.2,0.0,29.0,-8.29,108.56,0,-0.38061883273208647,0.12859721118292894,0.5639335777410651,0.5639335777410651,0,0
2011-03,-8.3_111.1,1,2.5,2.5,0.0,11.0,-8.26,111.14,0,-0.41650804344013354,0.12859721118292894,1.4428125997833592,1.4428125997833592,0,0
2011-03,-8.3_111.9,1,3.8,3.8,0.0,127.0,-8.33,111.9,0,-0.4220771504398641,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-8.3_115.0,1,2.7,2.7,0.0,10.0,-8.34,115.05,0,-0.4010847442608346,0.12859721118292894,1.191704307771275,1.191704307771275,0,0
2011-03,-8.3_115.1,1,4.7,4.7,0.0,10.0,-8.34,115.06,0,-0.4274517339590926,0.12859721118292894,1.3193786123495648,1.3193786123495648,0,0
2011-03,-8.3_116.1,1,4.1,4.1,0.0,23.0,-8.28,116.11,0,-0.39916622466166785,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-8.3_116.7,1,4.0,4.0,0.0,315.0,-8.31,116.66,0,-0.5430958402830987,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-8.4_107.4,1,3.5,3.5,0.0,15.0,-8.38,107.36,0,-0.3769054115013899,0.12859721118292894,0.1872711397229393,0.1872711397229393,0,0
2011-03,-8.4_108.9,1,3.2,3.2,0.0,31.0,-8.35,108.89,0,-0.3848153494690511,0.12859721118292894,0.5639335777410651,0.5639335777410651,0,0
2011-03,-8.4_115.5,1,2.9,2.9,0.0,10.0,-8.38,115.48,0,-0.37830087630698034,0.12859721118292894,0.9405960157591914,0.9405960157591914,0,0
2011-03,-8.5_115.1,1,4.2,4.2,0.0,91.0,-8.51,115.1,0,-0.4386272549583855,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,-8.5_119.5,1,4.3,4.3,0.0,161.0,-8.52,119.54,0,-0.4374236356082977,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,-8.6_109.8,1,4.1,4.1,0.0,26.0,-8.56,109.75,0,-0.39866438509534746,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-8.6_115.3,1,4.5,4.5,0.0,176.0,-8.56,115.32,0,-0.4555876389111606,0.12859721118292894,1.0682703203374806,1.0682703203374806,0,0
2011-03,-8.6_115.6,1,3.3,3.3,0.0,36.0,-8.62,115.65,0,-0.38489055288797575,0.12859721118292894,0.43837943173502353,0.43837943173502353,0,0
2011-03,-8.7_111.4,2,3.65,3.8,0.21213203435596414,87.5,-8.73,111.41499999999999,0,-0.4861728109298961,0.2785934713932322,0.18939129829518647,0.2785934713932322,0,0
2011-03,-8.7_119.0,1,4.2,4.2,0.0,10.0,-8.67,119.01,0,-0.4013890551918553,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,-8.8_111.3,1,2.7,2.7,0.0,19.0,-8.85,111.28,0,-0.4084242235660805,0.12859721118292894,1.191704307771275,1.191704307771275,0,0
2011-03,-8.8_112.5,1,4.0,4.0,0.0,52.0,-8.75,112.49,0,-0.4048050879924452,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-8.8_118.3,1,4.8,4.8,0.0,108.0,-8.75,118.34,0,-0.47509648934530346,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,0
2011-03,-8.9_110.2,1,3.4,3.4,0.0,29.0,-8.92,110.22,0,-0.3793311881343766,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-8.9_110.8,1,4.8,4.8,0.0,24.0,-8.86,110.84,0,-0.4460458547819202,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,0
2011-03,-8.9_111.2,1,3.3,3.3,0.0,77.0,-8.94,111.24,0,-0.4067963242708561,0.12859721118292894,0.43837943173502353,0.43837943173502353,0,0
2011-03,-8.9_123.9,1,4.1,4.1,0.0,20.0,-8.91,123.86,0,-0.39878696606742003,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-9.0_111.1,1,3.9,3.9,0.0,31.0,-9.01,111.09,0,-0.39053923240085126,0.12859721118292894,0.31494544430122856,0.31494544430122856,0,0
2011-03,-9.0_112.5,1,3.1,3.1,0.0,83.0,-9.0,112.47,0,-0.41877739663188,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,-9.0_112.7,1,3.7,3.7,0.0,92.0,-9.02,112.73,0,-0.4178177594548638,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,-9.0_117.2,1,2.8,2.8,0.0,95.0,-8.97,117.21,0,-0.45796208112515274,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,-9.0_123.9,1,4.3,4.3,0.0,80.0,-9.04,123.91,0,-0.42287092843302254,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,-9.1_110.4,1,3.6,3.6,0.0,17.0,-9.14,110.39,0,-0.3778115652505407,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-9.1_111.3,1,5.0,5.0,0.0,16.0,-9.09,111.3,0,-0.4892895779652387,0.12859721118292894,1.6960410503676906,1.6960410503676906,0,0
2011-03,-9.1_113.4,1,2.9,2.9,0.0,23.0,-9.11,113.38,0,-0.38602665580581763,0.12859721118292894,0.9405960157591914,0.9405960157591914,0,0
2011-03,-9.2_114.2,1,3.8,3.8,0.0,28.0,-9.22,114.21,0,-0.37800532605956416,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-9.2_123.8,1,4.6,4.6,0.0,65.0,-9.2,123.8,0,-0.42900958692492364,0.12859721118292894,1.1938244663435222,1.1938244663435222,0,0
2011-03,-9.3_112.7,1,2.8,2.8,0.0,43.0,-9.3,112.72,0,-0.42678136884498197,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,-9.3_114.0,1,3.0,3.0,0.0,29.0,-9.33,114.0,0,-0.3886609929903931,0.12859721118292894,0.8150418697531493,0.8150418697531493,0,0
2011-03,-9.3_114.3,1,3.8,3.8,0.0,29.0,-9.26,114.31,0,-0.3785039478784519,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,-9.3_121.8,1,4.6,4.6,0.0,39.0,-9.26,121.78,0,-0.42490658276133847,0.12859721118292894,1.1938244663435222,1.1938244663435222,0,0
2011-03,-9.4_110.2,1,3.9,3.9,0.0,12.0,-9.44,110.16,0,-0.3860014224323436,0.12859721118292894,0.31494544430122856,0.31494544430122856,0,0
2011-03,-9.4_112.2,1,3.4,3.4,0.0,54.0,-9.43,112.15,0,-0.40188091411405474,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,-9.4_114.0,1,4.0,4.0,0.0,23.0,-9.45,114.02,0,-0.3869042528701795,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,-9.4_115.1,1,3.6,3.6,0.0,44.0,-9.43,115.13,0,-0.39983580419193815,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-9.4_118.1,1,4.1,4.1,0.0,28.0,-9.42,118.12,0,-0.40208682156051545,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-9.4_122.4,1,4.9,4.9,0.0,30.0,-9.39,122.38,0,-0.4653235622408358,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-9.5_107.0,1,4.1,4.1,0.0,10.0,-9.48,106.99,0,-0.3971042332094573,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,-9.5_114.0,1,5.3,5.3,0.0,10.0,-9.53,114.02,0,-0.5495522436269822,0.12859721118292894,2.0727034883858164,2.0727034883858164,1,1
2011-03,-9.5_115.3,1,3.6,3.6,0.0,47.0,-9.46,115.28,0,-0.40257151656812495,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-9.5_119.3,1,4.9,4.9,0.0,39.0,-9.52,119.33,0,-0.46839990678297777,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,-9.5_121.8,1,3.6,3.6,0.0,10.0,-9.54,121.82,0,-0.372407373036811,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,-9.7_107.0,1,3.9,3.9,0.0,10.0,-9.68,106.97,0,-0.3823325135892269,0.12859721118292894,0.31494544430122856,0.31494544430122856,0,0
2011-03,0.0_119.2,1,3.4,3.4,0.0,22.0,0.05,119.2,0,-0.3739073589890798,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,0.0_123.3,1,3.2,3.2,0.0,116.0,0.04,123.32,0,-0.43354348888628447,0.12859721118292894,0.5639335777410651,0.5639335777410651,0,0
2011-03,0.1_119.7,1,4.2,4.2,0.0,16.0,0.09,119.73,0,-0.4060710329173327,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,0.1_123.0,1,2.6,2.6,0.0,27.0,0.12,123.03,0,-0.41165763828418706,0.12859721118292894,1.317258453777317,1.317258453777317,0,0
2011-03,0.1_131.9,1,4.2,4.2,0.0,95.0,0.08,131.93,0,-0.43931872092117435,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,0.3_121.9,1,3.5,3.5,0.0,160.0,0.3,121.91,0,-0.44280442124253067,0.12859721118292894,0.1872711397229393,0.1872711397229393,0,0
2011-03,0.4_121.6,1,4.2,4.2,0.0,443.0,0.44,121.63,1,-0.5971178742045113,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,1
2011-03,0.4_123.6,1,4.1,4.1,0.0,228.0,0.42,123.6,0,-0.48850016729653434,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,0.4_124.4,1,4.3,4.3,0.0,124.0,0.41,124.42,0,-0.4252608418498536,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,0.4_98.2,1,3.4,3.4,0.0,11.0,0.41,98.16,0,-0.37707063784409195,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,0.5_120.4,1,4.4,4.4,0.0,10.0,0.46,120.42,0,-0.407564781911987,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,0.5_122.7,1,3.2,3.2,0.0,10.0,0.48,122.67,0,-0.37308298394800327,0.12859721118292894,0.5639335777410651,0.5639335777410651,0,0
2011-03,0.6_122.4,1,2.8,2.8,0.0,190.0,0.65,122.37,0,-0.5183611426070734,0.12859721118292894,1.0661501617652336,1.0661501617652336,0,0
2011-03,0.7_121.7,1,3.4,3.4,0.0,62.0,0.68,121.72,0,-0.4026697117130321,0.12859721118292894,0.3128252857289814,0.3128252857289814,0,0
2011-03,0.8_96.3,1,4.1,4.1,0.0,125.0,0.81,96.29,0,-0.43801945389654,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,0.8_97.4,1,5.5,5.5,0.0,31.0,0.77,97.43,1,-0.5820351979910153,0.12859721118292894,2.3238117803979006,2.3238117803979006,1,1
2011-03,0.9_122.4,1,3.7,3.7,0.0,31.0,0.92,122.42,0,-0.38263586282835144,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,1.0_122.4,1,4.9,4.9,0.0,24.0,0.98,122.45,0,-0.4631960695236589,0.12859721118292894,1.5704869043616492,1.5704869043616492,0,0
2011-03,1.0_126.4,1,4.2,4.2,0.0,10.0,1.04,126.43,0,-0.4013890551918553,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,1.1_97.0,1,4.7,4.7,0.0,18.0,1.07,96.95,0,-0.42539121459994156,0.12859721118292894,1.3193786123495648,1.3193786123495648,0,0
2011-03,1.1_99.0,1,5.3,5.3,0.0,103.0,1.11,98.97,0,-0.5642696099520104,0.12859721118292894,2.0727034883858164,2.0727034883858164,1,1
2011-03,1.2_120.3,1,4.3,4.3,0.0,10.0,1.2,120.29,0,-0.4001052079658959,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,1.4_97.3,1,3.1,3.1,0.0,75.0,1.36,97.28,0,-0.4165691595108193,0.12859721118292894,0.6894877237471072,0.6894877237471072,0,0
2011-03,1.4_97.7,1,3.8,3.8,0.0,35.0,1.45,97.71,0,-0.3862131860054718,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,1.5_125.6,1,3.7,3.7,0.0,10.0,1.48,125.63,0,-0.371912657341145,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,1.6_123.4,1,4.4,4.4,0.0,10.0,1.6,123.37,0,-0.407564781911987,0.12859721118292894,0.9427161743314391,0.9427161743314391,0,0
2011-03,1.6_126.5,1,4.3,4.3,0.0,64.0,1.55,126.5,0,-0.4170631087568272,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,1.6_99.6,1,3.8,3.8,0.0,166.0,1.59,99.58,0,-0.43917681310711015,0.12859721118292894,0.18939129829518647,0.18939129829518647,0,0
2011-03,1.8_99.1,1,3.7,3.7,0.0,10.0,1.85,99.07,0,-0.371912657341145,0.12859721118292894,0.06383715228914491,0.12859721118292894,0,0
2011-03,1.9_128.0,1,4.1,4.1,0.0,195.0,1.92,128.01,0,-0.46989945327858446,0.12859721118292894,0.5660537363133122,0.5660537363133122,0,0
2011-03,2.0_96.2,1,3.0,3.0,0.0,57.0,2.0,96.22,0,-0.41497386690737703,0.12859721118292894,0.8150418697531493,0.8150418697531493,0,0
2011-03,2.0_96.4,1,3.5,3.5,0.0,10.0,2.03,96.4,0,-0.36821726231881596,0.12859721118292894,0.1872711397229393,0.1872711397229393,0,0
2011-03,2.0_96.5,1,3.5,3.5,0.0,50.0,2.04,96.52,0,-0.3972762162374998,0.12859721118292894,0.1872711397229393,0.1872711397229393,0,0
2011-03,2.0_97.5,1,2.9,2.9,0.0,10.0,1.99,97.47,0,-0.37830087630698034,0.12859721118292894,0.9405960157591914,0.9405960157591914,0,0
2011-03,2.1_96.1,1,4.2,4.2,0.0,17.0,2.1,96.1,0,-0.40324851240767295,0.12859721118292894,0.6916078823193549,0.6916078823193549,0,0
2011-03,2.1_96.6,1,3.6,3.6,0.0,38.0,2.09,96.63,0,-0.3963639049671458,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,2.1_98.2,1,3.6,3.6,0.0,34.0,2.14,98.22,0,-0.39041161251807943,0.12859721118292894,0.06171699371689719,0.12859721118292894,0,0
2011-03,2.2_128.1,1,4.8,4.8,0.0,103.0,2.25,128.1,0,-0.4712862203221222,0.12859721118292894,1.4449327583556064,1.4449327583556064,0,0
2011-03,2.2_96.2,1,4.3,4.3,0.0,10.0,2.21,96.15,0,-0.4001052079658959,0.12859721118292894,0.8171620283253964,0.8171620283253964,0,0
2011-03,2.2_96.3,1,4.0,4.0,0.0,16.0,2.17,96.27,0,-0.38773179613380787,0.12859721118292894,0.4404995903072707,0.4404995903072707,0,0
2011-03,2.2_97.4,1,2.5,2.5,0.0,10.0,2.24,97.38,0,-0.4086554813896144,0.12859721118292894,1.4428125997833592,1.4428125997833592,0,0
